datetime,portfolio_value,cash,positions,return
2024-04-26 13:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-04-26 14:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-04-26 15:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-04-26 16:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-04-26 17:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-04-26 18:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-04-26 19:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-04-26 20:00:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-04-29 12:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-04-29 13:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-04-29 13:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-04-29 14:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-04-29 15:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-04-29 16:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-04-29 17:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-04-29 18:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-04-29 19:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-04-29 20:00:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-04-30 12:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-04-30 13:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-04-30 13:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-04-30 14:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-04-30 15:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-04-30 16:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-04-30 17:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-04-30 18:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-04-30 19:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-04-30 20:00:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-01 12:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-01 13:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-01 13:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-01 14:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-01 15:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-01 16:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-01 17:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-01 18:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-01 19:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-01 20:00:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-02 12:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-02 13:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-02 13:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-02 14:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-02 15:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-02 16:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-02 17:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-02 18:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-02 19:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-02 20:00:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-03 12:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-03 13:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-03 13:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-03 14:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-03 15:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-03 16:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-03 17:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-03 18:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-03 19:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-03 20:00:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-06 12:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-06 13:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-06 13:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-06 14:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-06 15:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-06 16:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-06 17:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-06 18:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-06 19:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-06 20:00:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-07 12:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-07 13:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-07 13:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-07 14:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-07 15:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-07 16:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-07 17:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-07 18:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-07 19:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-07 20:00:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-08 12:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-08 13:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-08 13:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-08 14:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-08 15:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-08 16:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-08 17:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-08 18:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-08 19:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-08 20:00:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-09 12:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-09 13:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-09 13:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-09 14:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-09 15:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-09 16:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-09 17:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-09 18:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-09 19:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-09 20:00:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-10 12:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-10 13:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-10 13:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-10 14:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-10 15:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-10 16:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-10 17:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-10 18:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-10 19:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-10 20:00:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-13 12:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-13 13:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-13 13:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-13 14:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-13 15:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-13 16:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-13 17:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-13 18:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-13 19:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-13 20:00:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-14 12:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-14 13:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-14 13:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-14 14:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-14 15:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-14 16:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-14 17:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-14 18:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-14 19:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-14 20:00:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-15 12:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-15 13:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-15 13:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-15 14:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-15 15:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-15 16:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-15 17:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-15 18:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-15 19:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-15 20:00:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-16 12:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-16 13:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-16 13:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-16 14:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-16 15:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-16 16:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-16 17:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-16 18:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-16 19:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-16 20:00:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-17 12:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-17 13:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-17 13:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-17 14:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-17 15:30:00+00:00,107928.78060815045,107928.78060815045,[],0.0
2024-05-17 16:30:00+00:00,107722.69274037895,-32392.22313643816,"[{'asset': {'symbol': 'ETH', 'type': 'crypto'}, 'quantity': 45.071157522468724}]",-0.0019094801832306718
2024-05-17 17:30:00+00:00,107210.68439092372,-32392.22313643816,"[{'asset': {'symbol': 'ETH', 'type': 'crypto'}, 'quantity': 45.071157522468724}]",-0.004753022194582623
2024-05-17 18:30:00+00:00,106386.03995731387,-32392.22313643816,"[{'asset': {'symbol': 'ETH', 'type': 'crypto'}, 'quantity': 45.071157522468724}]",-0.0076918120455508054
2024-05-17 19:30:00+00:00,106641.03003099722,-32392.22313643816,"[{'asset': {'symbol': 'ETH', 'type': 'crypto'}, 'quantity': 45.071157522468724}]",0.0023968377221830206
2024-05-17 20:00:00+00:00,106609.48022073151,-32392.22313643816,"[{'asset': {'symbol': 'ETH', 'type': 'crypto'}, 'quantity': 45.071157522468724}]",-0.00029585057699221817
2024-05-20 12:30:00+00:00,106882.20579489997,-32392.22313643816,"[{'asset': {'symbol': 'ETH', 'type': 'crypto'}, 'quantity': 45.071157522468724}]",0.0025581737534390303
2024-05-20 13:30:00+00:00,106584.7361552517,-32392.22313643816,"[{'asset': {'symbol': 'ETH', 'type': 'crypto'}, 'quantity': 45.071157522468724}]",-0.0027831540099303442
2024-05-20 13:30:00+00:00,106584.7361552517,-32392.22313643816,"[{'asset': {'symbol': 'ETH', 'type': 'crypto'}, 'quantity': 45.071157522468724}]",0.0
2024-05-20 14:30:00+00:00,106685.65047694447,-32392.22313643816,"[{'asset': {'symbol': 'ETH', 'type': 'crypto'}, 'quantity': 45.071157522468724}]",0.0009467990008042992
2024-05-20 15:30:00+00:00,107964.61217838082,-32392.22313643816,"[{'asset': {'symbol': 'ETH', 'type': 'crypto'}, 'quantity': 45.071157522468724}]",0.011988132384427308
2024-05-20 16:30:00+00:00,108570.84178263678,-32392.22313643816,"[{'asset': {'symbol': 'ETH', 'type': 'crypto'}, 'quantity': 45.071157522468724}]",0.005615076940713948
2024-05-20 17:30:00+00:00,108896.00764858264,-32392.22313643816,"[{'asset': {'symbol': 'ETH', 'type': 'crypto'}, 'quantity': 45.071157522468724}]",0.002994964951979151
2024-05-20 18:30:00+00:00,109465.57186619409,-32392.22313643816,"[{'asset': {'symbol': 'ETH', 'type': 'crypto'}, 'quantity': 45.071157522468724}]",0.00523034985313231
2024-05-20 19:30:00+00:00,118727.53698801006,-32392.22313643816,"[{'asset': {'symbol': 'ETH', 'type': 'crypto'}, 'quantity': 45.071157522468724}]",0.08461075901688431
2024-05-20 20:00:00+00:00,122768.61697147459,-32392.22313643816,"[{'asset': {'symbol': 'ETH', 'type': 'crypto'}, 'quantity': 45.071157522468724}]",0.034036585664811936
2024-05-21 12:30:00+00:00,137766.81084675394,-32392.22313643816,"[{'asset': {'symbol': 'ETH', 'type': 'crypto'}, 'quantity': 45.071157522468724}]",0.12216635036920054
2024-05-21 13:30:00+00:00,138058.87194749957,-32392.22313643816,"[{'asset': {'symbol': 'ETH', 'type': 'crypto'}, 'quantity': 45.071157522468724}]",0.0021199670584703956
2024-05-21 13:30:00+00:00,138058.87194749957,-32392.22313643816,"[{'asset': {'symbol': 'ETH', 'type': 'crypto'}, 'quantity': 45.071157522468724}]",0.0
2024-05-21 14:30:00+00:00,138058.87194749957,138058.87194749957,[],0.0
2024-05-21 15:30:00+00:00,138058.87194749957,138058.87194749957,[],0.0
2024-05-21 16:30:00+00:00,138058.87194749957,138058.87194749957,[],0.0
2024-05-21 17:30:00+00:00,138058.87194749957,138058.87194749957,[],0.0
2024-05-21 18:30:00+00:00,138058.87194749957,138058.87194749957,[],0.0
2024-05-21 19:30:00+00:00,138058.87194749957,138058.87194749957,[],0.0
2024-05-21 20:00:00+00:00,138058.87194749957,138058.87194749957,[],0.0
2024-05-22 12:30:00+00:00,138058.87194749957,138058.87194749957,[],0.0
2024-05-22 13:30:00+00:00,138058.87194749957,138058.87194749957,[],0.0
2024-05-22 13:30:00+00:00,138058.87194749957,138058.87194749957,[],0.0
2024-05-22 14:30:00+00:00,138058.87194749957,138058.87194749957,[],0.0
2024-05-22 15:30:00+00:00,138058.87194749957,138058.87194749957,[],0.0
2024-05-22 16:30:00+00:00,138058.87194749957,138058.87194749957,[],0.0
2024-05-22 17:30:00+00:00,138058.87194749957,138058.87194749957,[],0.0
2024-05-22 18:30:00+00:00,138058.87194749957,138058.87194749957,[],0.0
2024-05-22 19:30:00+00:00,138058.87194749957,138058.87194749957,[],0.0
2024-05-22 20:00:00+00:00,138058.87194749957,138058.87194749957,[],0.0
2024-05-23 12:30:00+00:00,138058.87194749957,138058.87194749957,[],0.0
2024-05-23 13:30:00+00:00,138058.87194749957,138058.87194749957,[],0.0
2024-05-23 13:30:00+00:00,138058.87194749957,138058.87194749957,[],0.0
2024-05-23 14:30:00+00:00,138058.87194749957,138058.87194749957,[],0.0
2024-05-23 15:30:00+00:00,138058.87194749957,138058.87194749957,[],0.0
2024-05-23 16:30:00+00:00,138058.87194749957,138058.87194749957,[],0.0
2024-05-23 17:30:00+00:00,138058.87194749957,138058.87194749957,[],0.0
2024-05-23 18:30:00+00:00,133507.11703965339,-41521.83344042074,"[{'asset': {'symbol': 'ETH', 'type': 'crypto'}, 'quantity': 47.05142555143863}]",-0.03296966608257601
2024-05-23 19:30:00+00:00,133507.11703965339,133507.11703965339,[],0.0
2024-05-23 20:00:00+00:00,133507.11703965339,133507.11703965339,[],0.0
2024-05-24 12:30:00+00:00,133507.11703965339,133507.11703965339,[],0.0
2024-05-24 13:30:00+00:00,133507.11703965339,133507.11703965339,[],0.0
2024-05-24 13:30:00+00:00,133507.11703965339,133507.11703965339,[],0.0
2024-05-24 14:30:00+00:00,133507.11703965339,133507.11703965339,[],0.0
2024-05-24 15:30:00+00:00,133507.11703965339,133507.11703965339,[],0.0
2024-05-24 16:30:00+00:00,133507.11703965339,133507.11703965339,[],0.0
2024-05-24 17:30:00+00:00,133507.11703965339,133507.11703965339,[],0.0
2024-05-24 18:30:00+00:00,133507.11703965339,133507.11703965339,[],0.0
2024-05-24 19:30:00+00:00,133507.11703965339,133507.11703965339,[],0.0
2024-05-24 20:00:00+00:00,133507.11703965339,133507.11703965339,[],0.0
2024-05-28 12:30:00+00:00,133507.11703965339,133507.11703965339,[],0.0
2024-05-28 13:30:00+00:00,133507.11703965339,133507.11703965339,[],0.0
2024-05-28 13:30:00+00:00,133507.11703965339,133507.11703965339,[],0.0
2024-05-28 14:30:00+00:00,133507.11703965339,133507.11703965339,[],0.0
2024-05-28 15:30:00+00:00,133507.11703965339,133507.11703965339,[],0.0
2024-05-28 16:30:00+00:00,133507.11703965339,133507.11703965339,[],0.0
2024-05-28 17:30:00+00:00,133507.11703965339,133507.11703965339,[],0.0
2024-05-28 18:30:00+00:00,133507.11703965339,133507.11703965339,[],0.0
2024-05-28 19:30:00+00:00,133507.11703965339,133507.11703965339,[],0.0
2024-05-28 20:00:00+00:00,133507.11703965339,133507.11703965339,[],0.0
2024-05-29 12:30:00+00:00,133507.11703965339,133507.11703965339,[],0.0
2024-05-29 13:30:00+00:00,133507.11703965339,133507.11703965339,[],0.0
2024-05-29 13:30:00+00:00,133507.11703965339,133507.11703965339,[],0.0
2024-05-29 14:30:00+00:00,133507.11703965339,133507.11703965339,[],0.0
2024-05-29 15:30:00+00:00,133507.11703965339,133507.11703965339,[],0.0
2024-05-29 16:30:00+00:00,133507.11703965339,133507.11703965339,[],0.0
2024-05-29 17:30:00+00:00,133507.11703965339,133507.11703965339,[],0.0
2024-05-29 18:30:00+00:00,133507.11703965339,133507.11703965339,[],0.0
2024-05-29 19:30:00+00:00,133507.11703965339,133507.11703965339,[],0.0
2024-05-29 20:00:00+00:00,133507.11703965339,133507.11703965339,[],0.0
